translated_text,class
"Kwa mara ya kwanza tangu 1973, sheria inayowazuia wataalamu wa afya ya akili kutoa maoni yao juu ya afya ya umma haikubaliwi tena na rais wa Marekani.",0
"YEHINGTON/NWYHERK (Ruts) - Jerome Powell hakuwa juu ya Rais Donald Trumps wa mapema rada kama mbadala wa sera ya Federal Reserve Janet Yellen, na alikuwa aking'ang'ana badala ya kazi kama rais wa kati ya Marekani anayesimamia usimamizi wa mambo ya fedha.",1
"MWANDISHI wa Serikali ya Marekani Rex Tillson alisema siku ya Jumatano kwamba hakuwahi kusema kuwa rais wa Marekani alikuwa ameshtakiwa kwa makosa yake na alikuwa amewajibika mbele ya Rais wa zamani, lakini alishindwa kuzungumzia kama alikuwa amemtaja rais wa zamani kuwa katibu mkuu wa serikali.",1
"Donald Trump wakati mmoja alisema kwamba anawapenda watu wasio na elimu ya kutosha, na anapuuza akili zake kwa ukawaida, kwa hiyo ni jambo linalopatana na akili kusema kwamba yeye si mshabiki wa akili katika namna yoyote.",0
"Donald Trump ni mwitikio dhaifu kwa maoni ya ubaguzi wa rangi, shambulio la kigaidi la wazungu katika Charlottesville, Virginia imekuwa pindi ya huzuni kwa Marekani. Wakati huo Wamarekani wengi hawakuwa na matumaini makubwa ya Trump kama vile POTUS, wengine angalau wanafikiri kuwa angekuwa na kiasi cha kutosha kushutumu jeuri na ushupavu, au angalau kupinga hadharani ubaguzi wa rangi.",0
Ni dhahiri kwamba Donald Trump alikuwa akitumia uwezo wake vibaya wakati aliposhtakiwa Qatar kwa kuunga mkono ugaidi na kuruhusu vikwazo dhidi yao.,0
"MOSCOW (Watangazaji wa Habari wa Urusi) - Moscow haitaki kuongeza hali hiyo dhidi ya mabalozi wa Marekani nchini Urusi, vyombo vya habari vya Urusi vilitaja Makamu wa Waziri wa Nchi za Kigeni Sergei Ryabkov akisema siku ya Jumanne baada ya mazungumzo na Wizara ya Mambo ya Nje ya Marekani, Thomas Shannon katika Helsinki. Ryabkov alisema kwamba Moscow haijapanga kupunguza kwa sasa idadi ya wafanyakazi wa kimadiplomasia nchini Urusi, mashirika hayo yaliripoti.",1
"DANANG, mwandishi wa habari wa Vietnam (Routers) - Rais wa Marekani Donald Trump angetaka mgombea wa Seneti ya Republican Roy Moore aache ikiwa madai ya mwenendo mbaya wa kingono dhidi yake ni ya kweli, White House mwandishi wa habari Sarah Sanders alisema siku ya Ijumaa. Mwanamke mmoja amemshtaki Roy Moore, raia wa Jamhuri ya Republican kwa ajili ya U.S. Seneti katika Alabama, kwa kuanzisha uhusiano wa kingono pamoja naye alipokuwa na umri wa miaka 14 na alikuwa 32, Posta mnamo Alhamisi, 70, serikali ya zamani, akikanusha madai mengi mno, na kusema kwamba yeye ni rais wa Amerika ya kibandia wa Marekani mwenye kukata tamaa katika miaka 12 iliyopita, lakini hawezi kusema kwamba yeye ni rais wa Uingereza, na kesi yake mkuu wa Marekani, na kesi hiyo ni kama vile ilivyosema katika Jamhuri ya serikali ya kisiasa, na serikali ya serikali ya serikali ya serikali ya serikali ya serikali ya serikali ya serikali ya Uingereza, na kesi yake ya serikali ya serikali ya Uingereza, na kesi yake ya serikali ya Uingereza, na kesi yake ya serikali ya serikali ya serikali.",1
"Kama tunakubaliana na maoni ya Rais wa Urusi, basi ni mara chache sana ambapo Shirika la Upelelezi la Marekani la Marekani la Marekani linajaribu kutatua tatizo hilo.",0
"Wakati wowote ule, Mtu wa Pua alielewesha wazi siku ya Ijumaa wakati wa mahojiano ya RogerEbert.com kwa kuwa uchaguzi wa Trump ulimweka katika hali mbaya sana na hakuwa na tatizo lolote la kumwua Trump.",0
"Wakati wa matukio ya ukosefu wa staha katika nchi hii, kuna wale ambao hutoa taarifa za ukosefu wa staha ambazo hazifutiki.",0
"Kwa kuwa hakuna yeyote anayetaka kumfanyia Donald Trump wakati wa kuzindua, sasa watu wanalazimishwa kufanya kazi.",0
"Maneno yafuatayo ya mhariri yalitumwa kwenye akaunti ya Twita ya Rais Donald Trump, @DeaDonaldTrump na @POTO. Maoni yaliyotolewa kwenye mtandao wa twita kuhusu uamuzi wa maoni ya watu wa Marekani na pia uamuzi wa kupinga msimamo wangu wa kutojali wa mahakama.",1
Shirika la Marekani la Marekani la Marekani la Marekani la kutoa huduma za afya kwa ajili ya serikali ya Marekani lilitoa maoni yake kwamba serikali ya Marekani ingetoa maoni yake kuhusu matumizi ya huduma za afya kwa ajili ya afya.,1
"Chama cha Republican kimedai kwa muda mrefu kwamba haki za serikali zina maana kwamba majimbo yanaweza kufanya kama wapendavyo kulingana na maadili yao wenyewe, bila kujali kile serikali inataka. Bila shaka, hili ni jambo ambalo limetumiwa tu kwa majimbo ya kusini kufanya mambo ya kutisha kama vile, wewe unajua, watu wenyewe. Walitumia hoja ya haki za kiserikali ili kuhalalisha ndoa na utoaji mimba, na kwa msingi ni kwa raia wa haki za kibinafsi za kuridhisha wananchi wao na upigaji kura.",0
MYHINGTON (Wasimamizi) - Katibu wa Ulinzi wa Marekani Jim Mattis siku ya Jumatano alilaani yale aliyosema yalikuwa yasiyo ya kweli kabisa taarifa za vyombo vya habari za kijeshi zinazodai kwamba Rais Donald Trump alikuwa ameomba ongezeko la kumi katika silaha za nyuklia za Marekani.,1
Kwa muda mrefu wa Republicans wameondolea mbali chuki yao na dharau ya Umoja wa Mataifa.,0
"Wakati ambapo siku 28 zimebaki kwenda hadi siku ya uchaguzi, kura mpya ya maoni kutoka NBC/Wall Street Journal, mpambano wa dhahabu katika kupiga kura, inamuonesha Hillary Clinton akiweka alama ya risasi isiyo na kifani juu ya Donald Trump.",0
"Mwanamke huyo alidai kuwa alijaribu kwa bidii sana kulala, na kwa kweli alishindwa kufanya hivyo, ni Nancy O Dell, ambaye alikuwa mwenyeji wa kampuni ya Bi USA ukurasa wa 2004 na 2005. Trump alizungumza juu ya kumvamia kingono mwaka 2005, lakini kile ambacho huenda wengi hawakujua ni kwamba alijaribu kumfyatua baada ya hapo.",0
"Wakati wa kampeni hiyo ya kampeni, Donald Trump aliahidi kuanzisha upya biashara ya makaa ya mawe na baada ya yeye kutwaa madaraka, alitia sahihi amri rasmi ya muda ya kupiga marufuku makaa ya mawe na sheria ya ulinzi iliyowekwa na utawala wa Obama. Trump aliapa kurudisha maelfu ya kazi za uchimbaji madini katika maeneo ya vijijini. Niliweka ahadi hii, Trump, tutarudisha tena wachimbaji wetu wa madini ya makaa ya mawe.",0
"Bila shaka, mtu mwingine wa ubaguzi wa rangi amegundua kwamba uhuru wa ubaguzi wa rangi utatokana na ukosefu wa ajira.",0
"Wakati huo, serikali ya serikali inajaribu kupunguza idadi ya watu wasio na msimamo na wenye msimamo mkali kwa sababu ya matatizo ya kisiasa, wakati ambapo serikali ya serikali inajaribu kupunguza idadi ya watu wenye msimamo mkali.",0
"YEHINGTON (Wakaguzi wa Sheria) - Rais wa U.S. Donald Times alitoa wito mara kwa mara kwa ajili ya kamati ya juu ya Republicans katika majira ya kiangazi ili kukomesha Kamati ya Seneti ya Urusi iliyohusika katika uchaguzi wa mwaka 2016, na katika mahojiano hayo, mwenyekiti wa New York Times alitoa ripoti ya siku ya Alhamisi, akitaja watunga - sheria kadhaa na wasaidizi wengine. Seneta Richard Burr, mwenyekiti wa kamati, alisema kwamba katika mahojiano ya Trump alikuwa na hamu ya kuona matokeo ya baadaye ya uchunguzi, Times.",1
Kama kungekuwa na hatua moja ya kuwa na kiwango hiki cha ufisadi usiozuiwa unaopitia kwenye Halmashauri ya Akili ya Trump ambayo inachukua muda mrefu kabla ya kumaliza masomo yake.,0
"NYHINGTON (Routers) - Kamati kubwa ya Seneti ya Marekani itakuwa na usikizi juu ya muswada wa afya uliopendekezwa hivi karibuni zaidi kwa utawala wa Obama wiki ijayo, kusikilizwa kwa umma kwa mara ya kwanza mwaka mzima kwa sheria yoyote ya afya ya Republican. Orrin Hatch, mwenyekiti wa Kamati ya Jamhuri ya Republican ya Kamati ya Fedha, alisema siku ya Jumatatu kesi ingefanyika siku ya Sept 25 (kwa mwaka 2013) ili kutoa taarifa za Graham-Casdady. Lazima Baraza la Seneti lipitishe kura 30 kwa kura rahisi.",1
"MYHINGTON (Wasimamizi) - Rais wa U.S. Donald Trump alisema angefanya uchaguzi wake kuongoza Hifadhi ya Serikali hivi karibuni na bado alikuwa na uzito wa angalau watu watatu: Federal Reserve Jerome Powell, mwanauchumi wa Chuo Kikuu cha Stanford John Taylor na sasa Federal Reserve Janet Yellen.",1
"MNAMO Jumanne, chama cha Bunge la Marekani kinatumia pesa nyingi kulipa gharama za matumizi ya juu kwa ajili ya matumizi ya fedha.",1
"Baada ya mdahalo wa rais, Donald Trump mpiga picha Katrina Pierson alifungua mdomo wake kwa CBS na ujinga uliotoka tu kutokea. Pierson alikuwa kwenye kipindi cha majadiliano dhidi ya Donald Trump katika siku ya Jumatatu. Wakati Trump alikuwa akinusa risasi, alikuwa akimkatiza Hillary Clinton.",0
"Donald Trump haendi kama sherehe hii moja ya usiku.Saturday Live alitoa kipindi cha Krismasi wiki hii, na msala wake asiye na huruma alikuwa maarufu sana kwa sababu alikuwa na nafasi za kurudi Alec Baldwin kama Donald Trump.",0
"Kwa jumla ya kampeni ya kijeshi ya Donald Trump, kulikuwa na mashaka makubwa kuhusu uhusiano halisi wa televisheni pamoja na rais wa Urusi Vladimir Putin. Ilitokea kwamba siku mbili tu baada ya Trump kuchaguliwa kuwa Rais wa pili wa United States, wengi wa silika zetu walikuwa sahihi wakati wa Alhamisi, Waziri wa Urusi Sergei Ryabkov alisema kwamba kulikuwa na mawasiliano kati ya waandamanaji wa Urusi katika uchaguzi huu. Yeye alisema: Bila shaka, wengi wa watu wake wa kawaida kutoka kwenye mitandao ya Marekani.",0
MYHINGTON (Wasimamizi wa Sheria) - Kiongozi wa Baraza la Seneti la Marekani Mitch McConeon alisema siku ya Ijumaa Republicans alikuwa na kura za kutosha kupitisha muswada wa kodi katika Bunge.,1
"ASEHINGTON (Wasimamizi wa Urusi) - Mshauri wa kampeni ya kijeshi ya Trump aliomba kosa la kusema kwa wapelelezi wa FBI juu ya watu waliodai kuwa na uhusiano na maafisa wakuu wa Urusi, katika mashtaka ya kwanza ya jinai yaliyokuwa yakihusisha kampeni hiyo na Moscow, alisema hati za mahakama zilizotolewa siku ya Jumatatu. George Papa Papadorpoulos, ambaye alijiunga na kampeni ya kijeshi ya Trump mnamo Machi 2016, alisema kwamba katika Januari alikuwa na watu waliokuwa wakipanga kukutana na mgombea mkuu wa rais wa Urusi na Vladimir Putin, Robert Muller, ambaye alikuwa akitoa maoni yake kwamba alikuwa akitoa maoni yake kwamba alikuwa akiunga mkono katika kampeni ya kupinga kesi yake ya maoni yake ya maoni yake ya maoni ya maoni ya maoni ya maoni ya maoni ya msingi dhidi ya maoni ya msimamo mkali dhidi ya maoni ya maoni ya maoni ya kisiasa dhidi ya maoni ya maoni ya maoni ya maoni ya maoni ya maoni ya maoni ya kisiasa.",1
"Kama vile ambavyo tayari tulikuwa na ushahidi wa kutosha kwamba utawala wa Trump umejaa makosa ya kihobela, waongo wa kupindukia, wakiwapo Seven Spicer zaidi.",0
"James Harris Jackson, mwenye umri wa miaka 28, hatimaye alijisalimisha kwa polisi katika Jiji la New York ili kukiri kwamba alikuwa na umri wa miaka 66 na alikuwa na maoni ya wazi juu ya polisi. Yeye alisema kwamba alikuwa na chuki ya muda mrefu dhidi ya polisi na alikuwa amesafiri hadi Manhattan akiwa na lengo la kuwaua watu weusi.",0
"Hata Fox News anaita Donald Trump kwa ajili ya kushambulia vyombo vya habari. Baada ya mkutano wa waandishi wa habari ambao utaporomoka kama habari zenye kuaibisha zaidi na zenye kutatanisha katika nchi hii, Fox News afisa wa polisi aitwaye Trump kwa ajili ya kushambulia vyombo vya habari, hasa mwandishi wa CNN Jim Acostap mara nyingi akisifu Fox News huku akitoa maoni yake ya uwongo kuhusu vyombo vya habari.",0
"YEHingTON (Routers) - Rais wa U.S. Trump alitetea matumizi yake ya kawaida ya mitandao ya kijamii, hasa Twita, na alisema huenda hakushinda White House bila hiyo. Katika mahojiano juu ya Jumapili kwenye Mtandao wa Biashara wa Paulson, yeye pia alisema kwamba anaweza kuepuka kile alichoandika kwenye mitandao ya kijamii kwa kusema moja kwa moja.",1
"Comdian Bill Maher si mshabiki wa rais wa Republican nomine Donald Trump. Wakati huo, Maher alikuwa mfuasi wa Vermont Seneta Sanders, amehimiza kila mtu kuingia kwenye mstari nyuma ya Hillary Clinton, na amekuwa akiimba sifa zake na kumchapa Trump tangu wakati huo. Yeye anajua kwamba Hillary, kama binadamu yeyote, amekuwa mgonjwa. Kampeni yake imetangazwa kwamba alikuwa na ugonjwa wa mchochota wa pafu wa mchochota wa pafu wa pafu, na kwamba yeye anaondoka katika jiji la New York mara moja na ana wasiwasi mkubwa kwa sababu alikuwa na ana wasiwasi mkubwa wa afya mbaya.",0
"Katika kipindi cha miaka ya hivi karibuni, ilidokeza mashambulizi dhidi ya Wayahudi waliotawala Marekani, ikiwa ni pamoja na kuharibu makaburi ya Wayahudi na kutoa vitisho vya bomu kwa vituo vya jumuiya ya Kiyahudi. Trump alishutumu mashambulizi dhidi ya Wayahudi, lakini alipoulizwa juu ya tisho hili linaloongezeka leo, alipendekeza kwamba jambo jingine litokee.",0
"Katika miaka ya 17 iliyopita, vijana wengine wenye hasira huwa na wasiwasi sana kwa sababu ya kuwadhibiti watoto wao kwa kuwa wao si wahalifu, na mara nyingi wao huwaua watu wasio na hatia kwa sababu ya kuwadhibiti kwa kutumia dawa za kulevya.",0
"Trump alipoteza kumbukumbu zake za marumaru siku ya Ijumaa, akiachilia wafanyakazi wake wa cheo cha juu dhidi ya Jeff Sessions reseps noverps, ambaye pia ni kiongozi wa serikali ya Marekani, na labda alikuwa ameamua kwamba sasa yeye ndiye aliyekuwa na mamlaka ya juu kuliko rais wa Uingereza.",0
"Donald Trump alidai Jumatano asubuhi kwamba alikuwa ameshuhudia ogofyo na uharibifu uliosababishwa na Kimbunga Harvey kwa mara ya kwanza wakati wa ziara yake Texas mapema wiki hii. Baada ya kushuhudia kwa mara ya kwanza ogofyo na uharibifu mkubwa unaosababishwa na Kimbunga Harvey, moyo wangu unaelekea zaidi kwa watu wakubwa wa Texas! Donald J. Trump (@DeabardTrump) August 30, 2017 lakini yeye hakuwa akishuhudia kila kitu kilichotoka kwenye mdomo wa Trump, aligeuzwa kuwa mmoja wa uongo wake. Wakati mwandishi wa vyombo vya habari katika siku ya kwanza wa vyombo vya habari vya habari katika nchi hiyo alikuwa amehojiwa na serikali.",0
"Pamoja na kila kitu kuwa shaghalabaghala chini ya tawala mpya ya Donald Trump, iliacha tamaa nyingi kwa ajili ya siku za Rais Barack Obama. Katika muda wa kidogo tu kwa juma moja, Trump ametia sahihi karibu dazani mbili za Utawala, akisababisha vurugu nyumbani na ng'ambo. Hata hivyo, kwa wale wote wanaotafuta sana utawala wa fascrast Obama, familia ya Obama ilionwa katika Visiwa vya Uingereza.[2]",0
"Katika kipindi kimoja cha uenezaji - habari wa asubuhi, Donald Trump alikipendelea sana katika Fox News kwa ajili ya kuhesabu kuku wao kabla hawajaanguliwa.",0
"Leo, kwa kuwa ninajikita kwenye biashara, na kwa hakika yeye ndiye anayefanya kazi ya kuajiriwa.",0
"YEvTON (Watangazaji wa Sheria) - Banks, watoaji wa kadi za mkopo na makampuni mengine ya kifedha yataweza kuwazuia wateja wasijiunge na majadiliano, baada ya Bunge la Marekani mnamo Jumanne ya kupunguza gharama za kupiga marufuku makampuni ya kutoa huduma za benki.",1
"Kwa kuwa taarifa za mwisho zenye kuchukiza zilifunuliwa ambazo zinaonyesha farasi wa Republican wakiwa wamejificha, mirahani ya bahati mbaya inayotokana na migomo.",0
"Kwa kuwa alikuwa akilinda macho kwa ajili ya watu wa kawaida, yeye mwenyewe alikuwa akipambana na tatizo hilo.",0
Chama cha Taifa cha Usalama wa Nyuklia kitakuwa kigumu hata zaidi kudumisha silaha kwa sababu Donald Trump aliamuru tu watu wa ngazi ya juu katika National NAPR Administration mara moja.,0
"Donald Trump alitupa hasira nyingine kwenye mtandao wa Twita wakati uchunguzi ufungwapo. Mnajua kwamba ni lazima uchunguzi uwe karibu zaidi na kuliping Trump kwenye ukuta kwa namna anavyotenda hivi sasa. Juu ya siku chache za mwisho, Trump amekuwa akijaribu kumlaumu Rais Obama na Hillary Clinton wakati uleule akisisitiza kwamba hakuna uhalifu uliofanyika. Kwa nini chama cha DNC REUS kiligeuka kuwa cha kibaraka wake, na bado ana hatia?",0
"MYHINGTON (Wawakilishi) - Mbunge wa Bunge la Marekani ametawala dhidi ya maandalizi matatu ya muswada wa kodi wa Republican, akilazimisha Bunge kuwa na kura ya pili juu ya sheria hiyo, Seneta Bernie Sanders alisema mnamo Jumanne. Sanders, huru kwenye Kamati ya Sheria ya Seneti, alisema kuwa uamuzi huo waweza kumaanisha kwamba maandalizi yanayohusiana na akiba za elimu ya nyumbani na malipo ya kibinafsi ya chuo kikuu yangeweza kupigwa kutoka kwa kipimo cha 60 isipokuwa washiriki wa Baraza la Seneti kuwaunga mkono.",1
"YEHINGTON (Wasimamizi wa serikali) - waratibu wa sheria wa Jamhuri iliyopita walifuatilia uchunguzi wa baadhi ya Rais Donald Trumps kwa muda mrefu wa malalamiko ya kisiasa, ikiwa ni pamoja na uchunguzi wa FBI wa Hillary Clinton mbingunimahs na jukumu lake katika mauzo ya U.S. urani (P.P.P.P.P.P. Patson) alikuwa akihojiwa na chama cha serikali ya Urusi.",1
"MNAMO Jumatatu (Siku ya 2) (Wasimamizi) - Katibu mkuu wa U.S. katika uangalizi wa Wall Street alichukua hatua isiyo ya kawaida ya kumtaka Rais Donald Trump kutoa azimio ambalo linaruhusu makampuni ya kifedha kuzuia wateja kujiunga na mashtaka, ombi ambalo yaelekea lingepuuzwa.",1
"Wakati wa ushuhuda mbele ya Kamati ya Ujasusi ya Seneti siku ya Jumatatu, aliyekuwa akitenda Attorney General Sally Yates alifunua kwamba yeye aliwaonya maofisa wa serikali ya Trump mara tatu juu ya washtakiwa wa zamani Michael Flynn. Uamuzi wa kusikilizwa kwa Urusi ulikuwa ni sawa katika uchaguzi wa mwaka 2016, ambapo Ted Cruz alisalimu amri juu ya uamuzi wake dhidi ya serikali ya kijeshi, ambao ulielezwa mara moja kuwa ulikuwa ni kinyume cha sheria.",0
"MNAMO Machi (Mwezi wa 6) 179 W.K., mahakama ya chini ya Marekani ilikataa kutekelezwa kwa sheria ya serikali ya serikali. Katika nchi sita za Marekani, serikali ya Marekani ilipiga marufuku kesi kila mwezi kwa raia wa nchi sita zilizolengwa na amri hiyo ilikuwa chini ya asilimia 18 ikilinganishwa na mwezi kabla ya kupigwa marufuku, uchunguzi wa shirika la habari la Reuters ulionyesha kwamba kesi hizo zilitolewa mnamo Julai na 3,884 kesi zilizotolewa na raia wa nchi za Mashariki ya Kati ya Kati.",1
"Baada ya uchunguzi wa dola bilioni kumi kwa Hillary Clinton, kushughulika kwake na Benghazi, na brouha yote juu ya barua pepe zake, GOP inaingia katika hali ya kukata tamaa. Shirika la Upelelezi la Marekani limetoa barua pepe kwa Halmashauri ya Usimamizi, na mkutano mmoja wa Republican unakosa furaha sana kuhusu namna ambavyo wangefanya hivyo.",0
"Kwa kuwa kuna madai zaidi na zaidi ya wanasiasa na wapiga kura wa Chuo Kikuu cha Uchaguzi kwa ajili ya uchunguzi wa pamoja na Urusi unaohusisha uchaguzi wa mwaka 2016, Rais wetu ambaye kwa kufaa ameamua kuingia mafichoni. ikilinganishwa na Bloomberg, Trump hawezi kushughulikia joto na mashaka yanayoongezeka kwa hiyo amefuta mkutano wa kwanza wa vyombo vya habari tangu ushindi wake usiostahili mwaka 2016.",0
"Huku picha ya kulia ikishtaki upande wa kushoto wa kuwa snowflakes kwa sababu tunafikiri watu wote wapaswa kutendewa kwa haki na heshima, wa kulia, wakiongozwa na Donald Trump, inatia hofu zaidi na zaidi juu ya sauti yoyote yenye kupinga.",0
"BEIJING (Watangazaji) - Waziri wa Nchi za Kigeni wa China, Wang Yi aliisihi Korea Kaskazini kuacha kuendelea na mwendo wa hatari na kuomba Marekani ishikamane na ahadi za kutofanya mambo mabaya kuelekea Pyongyang, kwa mujibu wa taarifa iliyotolewa na huduma siku ya Ijumaa.",1
Mmoja wa wale walioketi kwenye mtandao wa intaneti alisema hivi baada ya kutoka kwenye mtandao wa Facebook wa Koconic Bay kutoka The Hampson.,0
